Name,Points
Jeremiah Marquette,40.8
Jeremy Reineke,0.0
Jesse Myhr,6.7
Jiri Brodigan,0.5
Joe Freund,0.0
Joe Koehler,5.5
John Deemer,2.9
John McLaughlin,7.4
John Stauffer,0.0
Johnathan Riesselman,15.16
Johnny Adams,0.0
Johnny Cortez,0.0
Johnny Milburn,10.84
Johnny Resh,0.0
Jonas Buchanan,0.0
Jonathan Ekpai,0.0
Jordan Boehde,0.0
Jordan Cota,3.5
Jordan Goad,0.0
Jordan Martin-England,19.3
Josef Dvorak,22.2
Josh Lindsey,0.0
Josten Kilworth,0.0
Judah Bielenberg,0.0
Jude Larson,0.0
Judson Beary,0.0
Justin Bauer,4.4
Justin Mendenhall,0.0
Justin Weispfenning,0.0
Kace Patton,4.0
Kaden Kobliska,31.2
Kaden Schmidt,0.0
Kael Blohm,0.0
Kael Caikoski,0.0
Kael Cress,0.0
Kael Johnson,0.0
Kahl Shanahan,0.0
Kaiden Knaack,49.12
Kale Doeppke,0.7
Kale Moore,5.12
Kaleb Drape,14.0
Kaleb Gill,0.0
Kambridge Wainscott,59.64
Karsen Strong,0.0
Karter Thiessen,0.1
Kase Coleman,0.0
Kasen Churchill,0.0
Kasey Hough,32.64
Kason Calhoun,0.0
Kayden Winther,0.0
Keagan Lee,0.0
Keaton Brammer,0.0
Keaton Harpenau,22.5
Keegan Chew,0.0
Keegan Smith,0.0
Keenan Foland,0.96
Keeten Chenet,0.0
Kelan Stevenson,0.0
Kellen Whitman,0.0
Kendrick Mastin,13.1
Kenny Criswell,0.0
Kenny Ness,0.0
Keyden Lown,0.0
Kinnick Henning,8.5
Kinnick Mohning,0.0
Kinnick Weis,0.0
Klay Baker,0.0
Kolben Robinson,0.0
Kolby Culbertson,0.0
Kolt Payne,0.0
Kolton Robinson,10.0
Kooper Julseth,-2.44
Kyle Boeckmann,0.0
Kyle Bormann,0.0
Kyle Reinhart,1.2
Kyler Knaack,16.8
LaDarius Albright,-0.3
Landen Dietrich,9.2
Landen Nelson,0.0
Landon Blum,32.1
Landon Campbell,0.0
Landon Gibbs,0.0
Landon Gjerde,4.8
Landon Lindgren,0.2
Landon Montag,58.3
Landon Stonewall,0.0
Landon Waldschmitt,93.74
Landon Wittrock,15.1
Landyn Ankrum,0.0
Lane Genkinger,0.0
Lane Oswalt,2.8
Lane Vokoun,30.7
Lars Taylor,0.0
Lawson Kling,0.0
Layne Mastin,2.4
Ledger Dalton,2.6
Leo Ehn,8.8
Leo Schrader,0.0
Lerik McCarty,8.2
Levi Evans,0.0
Levi Fitzgerald,0.0
Levi Halterman,0.0
Levi Reineke,11.3
Leydan Grimm,0.4
Lincoln Albertson,11.3
Logan Boldt,0.0
Logan Busta,6.52
Logan Franklin,3.7
Logan French,0.0
Logan Grimm,7.5
Logan Heim,0.0
Logan Sharpe,-0.2
Loghan Nelson,1.5
London Franklin,0.0
Louden Huisenga,9.2
Lucas Ahrenstorff,41.34
Lucas Christian,2.0
Lucas Daggett,1.5
Lucas Dirkx,0.0
Lucas Dow,0.0
Lucas Frohwein,21.7
Lucas Madison,15.14
Luke Brennan,0.0
Luke Cripps,0.0
Luke Erselius,0.0
Luke Lansing,8.0
Luke Long,0.0
Luke Rohling,4.8
Luke Stolte,0.0
MaKade Bloker,0.0
Madden Miller,0.0
Maddox Jondle,11.5
Makade Paulsen,0.0
Marco Avila,7.1
Mark Bower,32.0
Mark Lensch,1.2
Markus Tyson,0.8
Marshawn Taylor,27.1
Mason Ahrenstorff,0.0
Mason Hoy,26.88
Mason Maschmann,13.6
Mason McIntosh,25.5
Mason McKinney,0.0
Mason Steinhoff,28.1
Mathew Lamkins,0.0
Matt Besch,0.0
Matt Cline,0.0
Matt Ferguson,0.0
Matt Sauer,1.9
Matthew Klostermann,27.4
Matthew McDanel,0.0
Max Arthur,0.0
Max Carlson,0.0
Max Edwards,0.0
Max Fettkether,0.0
Max Henstorf,0.0
Mayson Hemsted,0.0
McKoy Nuss,0.0
Mekhi Benton,4.2
Micah Moores,24.5
Michael Hensley,12.1
Michael Joyce,0.0
Michael Raines,10.3
Milton Cushion,8.6
Mitch Stevens,0.0
Mitchell Kriener,2.9
Morgan Cooley,0.0
Myles Grove,0.0
Nate Curry,0.0
Nate Smith,0.0
Nathan Findlay,18.7
Nathan Moon,0.0
Nathaniel Rowe,0.0
Nicholas Sparrow,0.0
Nick Leerar,0.0
Nick Maurer,2.2
Nick West,0.0
Niles Reichenbach,0.0
Noah Andersen,0.1
Noah Connelly,0.4
Noah Fee,0.0
Noah Fuelling,11.4
Nolan Birdsall,0.0
Nolan Cushion,7.4
Nolan Gannon,25.1
Nolan Grebin,0.0
Nolan Kriegel,35.56
Oliver Longerbeam,0.0
Oliver Schmitt,27.78
Otto French,0.2
Owen Ary,0.0
Owen Backer,0.0
Owen Bral,16.4
Owen Garside,34.46
Owen Hammersland,8.5
Owen Johnson,4.6
Owen Murphy,0.5
Parker Fister,0.1
Parker Hays,0.0
Parker Opperman,0.0
Parker Reicks,0.0
Patrick Boyle,0.0
Payton Malchow,0.0
Perrin Sulzle,62.46
Peter Kielman,0.0
Peyton Cook,21.7
Preston Kulper,1.6
Pryce Rochford,0.0
Quentin Dalton,7.1
Quinn Poorker,0.0
Quintin Albrechtsen,0.0
Quintin White,6.5
Rason Grail,8.3
Ray Payberg,0.0
Raymond Nelson,0.0
Reagan Richardson,8.4
Reece Chiabotta,0.0
Reece Fulton,0.0
Reece Oswald,7.68
Reed Oswalt,0.0
Rhett Lemonds,0.0
Rider Kupka,0.0
Riley Garrett,0.0
Riley Raines,0.0
Riley Simmons,19.3
Robert Beardsley,14.3
Robert Brasel,0.0
Rocky Johnson,0.0
Rogellio Gonzalez,0.4
Russell Nieman,0.0
Ryan Bower,3.6
Ryan Heaton,0.0
Ryder Fair,0.0
Ryker Hoffman,0.0
Rylan Behrends,0.0
Rylan Oglesbee,0.0
Sam DeMeulenaere,11.9
Sam Fettkether,0.0
Sam Hoodjer,0.0
Sam Myer,21.8
Sam Plathe,3.7
Sam Schmillen,0.0
Samuel Dascher,0.0
Sawyer Forney,6.5
Sawyer House,2.8
Sean McCulloch,0.0
Seth Bell,1.4
Seth Bixler,12.5
Seth Hudson,6.24
Seth McMurry,0.0
Shane Helmick,37.72
Sheldon Vandenberg,-0.4
Silas Walston,32.8
Simon Duppong,10.7
Simon Showalter,0.0
Slate Witte,0.0
Spencer Munk,0.0
Stadan Vansice,3.8
Talan Driscoll,0.0
Talan Jacobsen,0.0
Talan Pletz,23.3
Tanner Troendle,20.6
Tate Foertsch,24.96
Tate Martin,17.7
Tate Mount,0.36
Tayler Kibbee,10.3
Tayson Samuels,0.0
Teagan Hanson,0.16
Terrian Islas,2.7
Tim Rogers,8.1
Titus Barber,0.0
Trace Baethke,0.0
Trace Kingsbury,0.0
Travis Luitjens,-0.5
Travis Noel,0.0
Trayton Cink,0.0
Trent Hoback,0.0
Trent Morey,0.0
Trent Robertson,0.0
Trenton Beard,6.1
Trenton Rodas,10.2
Trenton Struss,0.0
Trevor Forey,14.8
Trevor Kuster,0.0
Trevor Tauber,0.0
Trey Cota,1.7
Trey Edeker,0.3
Trey Fisher,11.9
Trey Rosenbeck,0.0
Treyton Franzen,0.2
Treyton Travis,62.6
Treyvon Herron,0.0
Tristan Freiberg,0.0
Tristen Burkhart,0.0
Triton Gwinn,0.0
Trypp Roszell,0.0
Tucker Wright,8.0
Tucker Youngblut,0.0
Ty Alcott,-0.8
Ty Christensen,25.2
Ty Flathers,0.0
Ty Lindquist,0.0
Ty Tauber,0.0
Tyler Ballard,0.0
Tyler Bruns,0.0
Tyler Hansen,0.0
Tyler Rodgers,0.0
Tyler Rogers,0.0
Tyler Sprung,0.0
Urijah Courter,0.9
Wade Ragaller,31.2
Wade Sankot,26.2
Waylon Hein,-0.2
Wesley Anderson,0.0
Weston Toft,0.0
Wiatt Schulte,0.0
Will Felper,0.0
William Kok,0.0
Wyatt Christiansen,1.4
Wyatt Kelley,0.0
Wyatt Leonard,0.0
Wyatt Nelson,-0.6
Wyatt Oswald,0.0
Wyatt Patton,0.0
Wyatt Ragaller,39.4
Wyatt Roberts,0.0
Wyatt Rosenmeyer,7.5
Wyatt Silk,1.3
Wyatt Throckmorton,30.9
Zach Goetzinger,0.0
Zach Thornburg,0.0
Zane Johnson,70.9
